date,Unnamed: 0,n_sick,calls,n_duty,n_sby,sby_need,dafted,weekday,year,calendarweek,month,quarter,season,Feiertage,schulferien,Sick-ratio,Residuals_calls,Residuals_Sick-ratio
2018-09-26,908,104,8364,1900,90,0,0,2,2018,39,9,3,3,0,0,0.0547368421052631,303.5283326258841,0.00397489006429351
2018-09-27,909,106,7800,1900,90,0,0,3,2018,39,9,3,3,0,0,0.0557894736842105,-316.489088976904,0.005605748031128406
2018-09-28,910,114,7278,1900,90,0,0,4,2018,39,9,3,3,0,0,0.06,-842.8218415901453,0.008550633074787813
2018-09-29,911,100,7224,1900,90,0,0,5,2018,39,9,3,3,0,0,0.0526315789473684,-691.2790678144669,0.002112997890937742
2018-09-30,912,102,7734,1900,90,0,0,6,2018,39,9,3,3,0,0,0.0536842105263157,211.3081363923684,0.0012541090177564922
2018-10-01,913,100,9456,1900,90,92,2,0,2018,40,10,4,3,0,0,0.0526315789473684,642.0109110230958,0.0035084627820131525
2018-10-02,914,89,9036,1900,90,0,0,1,2018,40,10,4,3,0,0,0.0468421052631578,-5.685953088402755,-0.0015453767142115642
2018-10-03,915,94,8592,1900,90,0,0,2,2018,40,10,4,3,1,0,0.0494736842105263,-428.4716673741168,-0.0020973179425173034
2018-10-04,916,93,10188,1900,90,231,141,3,2018,40,10,4,3,0,0,0.0489473684210526,1330.0823395945245,-0.004342671230832587
2018-10-05,917,92,8964,1900,90,0,0,4,2018,40,10,4,3,0,0,0.0484210526315789,133.46387269557033,-0.002454063508644126
2018-10-06,918,77,7764,1900,90,0,0,5,2018,40,10,4,3,0,0,0.0405263157894736,-1007.5647821001816,-0.0070920935824857504
2018-10-07,919,85,7518,1900,90,0,0,6,2018,40,10,4,3,0,0,0.0447368421052631,-728.9775778933445,-0.004176878694159178
2018-10-08,920,93,9990,1900,90,191,101,0,2018,41,10,4,3,0,0,0.0489473684210526,1205.153768165953,-0.001858437771366907
2018-10-09,921,97,9870,1900,90,171,81,1,2018,41,10,4,3,0,0,0.0510526315789473,1306.5997611973128,-0.00196796712344262
2018-10-10,922,97,7896,1900,90,0,0,2,2018,41,10,4,3,0,0,0.0510526315789473,-791.0430959455443,-0.003187219031527794
2018-10-11,923,103,7302,1900,90,0,0,3,2018,41,10,4,3,0,0,0.0542105263157894,-1339.9176604054755,0.0016391707409156627
2018-10-12,924,106,7506,1900,90,0,0,4,2018,41,10,4,3,0,0,0.0557894736842105,-632.8218415901434,0.0017656706238937617
2018-10-13,925,93,9318,1900,90,57,0,5,2018,41,10,4,3,0,0,0.0489473684210526,1438.720932185534,-0.00263036288363723
2018-10-14,926,99,8124,1900,90,0,0,6,2018,41,10,4,3,0,0,0.0521052631578947,393.02242210665554,0.0007028966238026794
2018-10-15,927,102,7194,1900,90,0,0,0,2018,42,10,4,3,0,0,0.0536842105263157,-1711.7033746911904,0.00012406549189463052
2018-10-16,928,97,9300,1900,90,57,0,1,2018,42,10,4,3,0,0,0.0510526315789473,500.8854754830266,-0.00312308317931783
2018-10-17,929,97,9834,1900,90,164,74,2,2018,42,10,4,3,0,0,0.0510526315789473,1490.671189768741,-0.003553849413553252
2018-10-18,930,100,8874,1900,90,0,0,3,2018,42,10,4,3,0,0,0.0526315789473684,561.2251967373815,1.9633267991739714e-05
2018-10-19,931,109,6852,1900,90,0,0,4,2018,42,10,4,3,0,0,0.0573684210526315,-1467.6789844472864,0.0037495624422569217
2018-10-20,932,98,6816,1900,90,0,0,5,2018,42,10,4,3,0,0,0.051578947368421,-1349.5647821001817,-0.0004732032642018689
2018-10-21,933,103,8832,1900,90,0,0,6,2018,42,10,4,3,0,0,0.0542105263157894,1485.8795649637989,0.0006554202912845333
2018-10-22,934,102,7968,1900,90,0,0,0,2018,43,10,4,3,0,1,0.0536842105263157,-133.70337469118863,0.0008511233101352739
2018-10-23,935,98,9468,1900,90,92,2,1,2018,43,10,4,3,0,1,0.051578947368421,1345.1711897687412,0.0015024467570819763
2018-10-24,936,90,7074,1900,90,0,0,2,2018,43,10,4,3,0,1,0.0473684210526315,-1229.0430959455443,-0.00046196287923915957
2018-10-25,937,78,7512,1900,90,0,0,3,2018,43,10,4,3,0,1,0.0410526315789473,-499.0605175483333,-0.0014100334316610105
2018-10-26,938,81,7092,1900,90,0,0,4,2018,43,10,4,3,0,1,0.0426315789473684,-771.6789844472866,0.00019175127004316056
2018-10-27,939,79,8766,1900,90,0,0,5,2018,43,10,4,3,0,1,0.041578947368421,1409.578075042676,-0.00038743956674983093
2018-10-28,940,87,7710,1900,90,0,0,6,2018,43,10,4,3,0,1,0.0457894736842105,574.7367078209409,0.003855672241780389
2018-10-29,941,93,7662,1900,90,0,0,0,2018,44,10,4,3,0,1,0.0489473684210526,-660.8462318340473,-0.002099364647604891
2018-10-30,942,82,7164,1900,90,0,0,1,2018,44,10,4,3,0,1,0.0431578947368421,-1581.1145245169737,0.0024400057588930867
2018-10-31,943,85,8502,1900,90,0,0,2,2018,44,10,4,3,0,1,0.0447368421052631,-7.614524516973688,0.0011380845578242982
2018-11-01,944,77,9174,1900,90,12,0,3,2018,44,11,4,3,0,1,0.0405263157894736,587.7966253088108,0.0008094038265395406
2018-11-02,945,75,10140,1900,90,203,113,4,2018,44,11,4,3,0,1,0.0394736842105263,1644.606729838427,-0.0006354176011903885
2018-11-03,946,70,7806,1900,90,0,0,5,2018,44,11,4,3,0,0,0.0368421052631578,-792.4219249573229,-0.0019608751253841162
2018-11-04,947,72,9168,1900,90,6,0,6,2018,44,11,4,3,0,0,0.0378947368421052,1118.1652792495124,0.0011479473830312663
2018-11-05,948,75,7752,1900,90,0,0,0,2018,45,11,4,3,0,0,0.0394736842105263,-964.274803262618,0.002927251943115383
2018-11-06,949,62,9132,1900,90,0,0,1,2018,45,11,4,3,0,0,0.0326315789473684,774.3140469115981,-0.002390450720742756
2018-11-07,950,57,7638,1900,90,0,0,2,2018,45,11,4,3,0,0,0.03,-813.3288102312599,-0.005939908571655268
2018-11-08,951,58,7188,1900,90,0,0,3,2018,45,11,4,3,0,0,0.0305263157894736,-1090.489088976903,-0.004509473768558414
2018-11-09,952,66,7722,1900,90,0,0,4,2018,45,11,4,3,0,0,0.0347368421052631,-433.1075558758581,-0.004125087473785732
2018-11-10,953,60,9150,1900,90,0,0,5,2018,45,11,4,3,0,0,0.031578947368421,1288.720932185534,-0.005324216328243474
2018-11-11,954,67,8880,1900,90,0,0,6,2018,45,11,4,3,0,0,0.0352631578947368,1447.3081363923702,-0.0025533640475731262
2018-11-12,955,75,7614,1900,90,0,0,0,2018,46,11,4,3,0,0,0.0394736842105263,-762.8462318340473,0.003330068008258121
2018-11-13,956,63,8322,1900,90,0,0,1,2018,46,11,4,3,0,0,0.0331578947368421,124.59976119731192,-0.0016786544425102185
2018-11-14,957,61,7614,1900,90,0,0,2,2018,46,11,4,3,0,0,0.0321052631578947,-161.04309594554525,-0.004729206330332625
2018-11-15,958,66,7146,1900,90,0,0,3,2018,46,11,4,3,0,0,0.0347368421052631,-458.7748032626186,-0.0050964995746350565
2018-11-16,959,78,6558,1900,90,0,0,4,2018,46,11,4,3,0,0,0.0410526315789473,-1158.2504130187158,0.00023992030934831998
2018-11-17,960,71,6882,1900,90,0,0,5,2018,46,11,4,3,0,0,0.0373684210526315,-495.8504963858953,-0.0038928751944977023
2018-11-18,961,74,8610,1900,90,0,0,6,2018,46,11,4,3,0,0,0.0389473684210526,1597.3081363923693,-0.0017480350746798337
2018-11-19,962,88,9120,1900,90,12,0,0,2018,47,11,4,3,0,0,0.0463157894736842,883.725196737382,0.003775370089677067
2018-11-20,963,79,7200,1900,90,0,0,1,2018,47,11,4,3,0,0,0.041578947368421,-1041.9716673741157,-0.0024681564004671746
2018-11-21,964,72,8034,1900,90,0,0,2,2018,47,11,4,3,0,0,0.0378947368421052,-242.4716673741159,-0.004516674149311495
2018-11-22,965,72,9060,1900,90,0,0,3,2018,47,11,4,3,0,0,0.0378947368421052,1039.510911023097,-0.002444893390224257
2018-11-23,966,73,6690,1900,90,0,0,4,2018,47,11,4,3,0,0,0.0384210526315789,-1073.393270161573,-0.0026925666965090223
2018-11-24,967,63,7812,1900,90,0,0,5,2018,47,11,4,3,0,0,0.0331578947368421,282.43521789981844,-0.007319218158183147
2018-11-25,968,74,7740,1900,90,0,0,6,2018,47,11,4,3,0,0,0.0389473684210526,555.0224221066555,-0.0015620959229235832
2018-11-26,969,72,8046,1900,90,0,0,0,2018,48,11,4,3,0,0,0.0378947368421052,102.8680538802389,-0.0023249844316876995
2018-11-27,970,81,6810,1900,90,0,0,1,2018,48,11,4,3,0,0,0.0426315789473684,-1238.2573816598303,
2018-11-28,971,78,8598,1900,90,0,0,2,2018,48,11,4,3,0,0,0.0410526315789473,381.5283326258841,
2018-11-29,972,78,7716,1900,90,0,0,3,2018,48,11,4,3,0,0,0.0410526315789473,-379.0605175483333,
2018-11-30,973,91,7518,1900,90,0,0,4,2018,48,11,4,3,0,0,0.0478947368421052,-679.107555875859,
2018-12-01,974,72,9678,1900,90,108,18,5,2018,48,12,4,0,0,0,0.0378947368421052,1503.8637893283908,
2018-12-02,975,79,7812,1900,90,0,0,6,2018,48,12,4,0,0,0,0.041578947368421,137.59385067808307,
2018-12-03,976,88,9486,1900,90,86,0,0,2018,49,12,4,0,0,0,0.0463157894736842,789.4394824516683,
2018-12-04,977,90,7896,1900,90,0,0,1,2018,49,12,4,0,0,0,0.0473684210526315,-894.5430959455441,
2018-12-05,978,85,8076,1900,90,0,0,2,2018,49,12,4,0,0,0,0.0447368421052631,-418.1859530884012,
2018-12-06,979,81,8220,1900,90,0,0,3,2018,49,12,4,0,0,0,0.0426315789473684,112.93948245166764,
2018-12-07,980,84,8268,1900,90,0,0,4,2018,49,12,4,0,0,0,0.0442105263157894,388.892444124141,
2018-12-08,981,73,8292,1900,90,0,0,5,2018,49,12,4,0,0,0,0.0384210526315789,727.2923607569625,
2018-12-09,982,74,6024,1900,90,0,0,6,2018,49,12,4,0,0,0,0.0389473684210526,-892.6918636076307,
2018-12-10,983,87,8616,1900,90,0,0,0,2018,50,12,4,0,0,0,0.0457894736842105,779.1537681659527,
2018-12-11,984,88,6942,1900,90,0,0,1,2018,50,12,4,0,0,0,0.0463157894736842,-636.5430959455459,
2018-12-12,985,95,6516,1900,90,0,0,2,2018,50,12,4,0,0,0,0.05,-651.328810231259,
2018-12-13,986,101,8010,1900,90,0,0,3,2018,50,12,4,0,0,0,0.0531578947368421,999.2251967373824,
2018-12-14,987,85,6552,1900,90,0,0,4,2018,50,12,4,0,0,0,0.0447368421052631,-343.107555875859,
2018-12-15,988,72,6102,1900,90,0,0,5,2018,50,12,4,0,0,0,0.0378947368421052,-800.13621067161,
2018-12-16,989,83,5850,1900,90,0,0,6,2018,50,12,4,0,0,0,0.0436842105263157,-979.2632921790592,
2018-12-17,990,94,8532,1900,90,0,0,0,2018,51,12,4,0,0,0,0.0494736842105263,808.2966253088096,
2018-12-18,991,94,8238,1900,90,0,0,1,2018,51,12,4,0,0,0,0.0494736842105263,628.5997611973119,
2018-12-19,992,100,8982,1900,90,0,0,2,2018,51,12,4,0,0,0,0.0526315789473684,1499.2426183401683,
2018-12-20,993,95,7620,1900,90,0,0,3,2018,51,12,4,0,0,0,0.05,149.79662530880893,
2018-12-21,994,106,5844,1900,90,0,0,4,2018,51,12,4,0,0,0,0.0557894736842105,-1359.6789844472885,
2018-12-22,995,85,5904,1900,90,0,0,5,2018,51,12,4,0,0,0,0.0447368421052631,-945.8504963858944,
2018-12-23,996,76,6684,1900,90,0,0,6,2018,51,12,4,0,0,0,0.04,579.0224221066564,
2018-12-24,997,59,7392,1900,90,0,0,0,2018,52,12,4,0,0,1,0.0310526315789473,237.43948245166732,
2018-12-25,998,58,7008,1900,90,0,0,1,2018,52,12,4,0,1,1,0.0305263157894736,-534.5430959455459,
2018-12-26,999,63,6744,1900,90,0,0,2,2018,52,12,4,0,1,1,0.0331578947368421,-714.7573816598315,
2018-12-27,1000,74,8316,1900,90,0,0,3,2018,52,12,4,0,0,1,0.0389473684210526,1069.510911023095,
2018-12-28,1001,78,8652,1900,90,0,0,4,2018,52,12,4,0,0,1,0.0410526315789473,1662.6067298384264,
2018-12-29,1002,76,6006,1900,90,0,0,5,2018,52,12,4,0,0,1,0.04,-1001.5647821001816,
2018-12-30,1003,78,6120,1900,90,0,0,6,2018,52,12,4,0,0,1,0.0410526315789473,-880.6918636076298,
2018-12-31,1004,75,6318,1900,90,0,0,0,2018,1,12,4,0,0,1,0.0394736842105263,-1502.5605175483315,
2019-01-01,1005,57,8382,1900,90,0,0,1,2019,1,1,1,0,1,1,0.03,490.5997611973128,
2019-01-02,1006,82,9672,1900,90,117,27,2,2019,1,1,1,0,0,1,0.0431578947368421,1630.3854754830272,
2019-01-03,1007,83,7404,1900,90,0,0,3,2019,1,1,1,0,0,1,0.0436842105263157,-669.6319461197608,
2019-01-04,1008,83,9240,1900,90,31,0,4,2019,1,1,1,0,0,1,0.0436842105263157,1201.4638726955704,
2019-01-05,1009,73,7746,1900,90,0,0,5,2019,1,1,1,0,0,0,0.0384210526315789,-195.85049638589533,
2019-01-06,1010,75,7266,1900,90,0,0,6,2019,1,1,1,0,0,0,0.0394736842105263,-145.26329217905823,
2019-01-07,1011,78,6798,1900,90,0,0,0,2019,2,1,1,0,0,0,0.0410526315789473,-1713.417660405477,
2019-01-08,1012,79,8952,1900,90,0,0,1,2019,2,1,1,0,0,0,0.041578947368421,553.1711897687403,
2019-01-09,1013,81,8934,1900,90,0,0,2,2019,2,1,1,0,0,0,0.0426315789473684,622.3854754830272,
2019-01-10,1014,74,8454,1900,90,0,0,3,2019,2,1,1,0,0,0,0.0389473684210526,311.79662530881075,
2019-01-11,1015,85,8544,1900,90,0,0,4,2019,2,1,1,0,0,0,0.0447368421052631,316.892444124141,
2019-01-12,1016,71,7824,1900,90,0,0,5,2019,2,1,1,0,0,0,0.0373684210526315,32.14950361410649,
2019-01-13,1017,71,7002,1900,90,0,0,6,2019,2,1,1,0,0,0,0.0373684210526315,-408.4061493219151,
2019-01-14,1018,75,8118,1900,90,0,0,0,2019,3,1,1,0,0,0,0.0394736842105263,-82.27480326261798,
2019-01-15,1019,71,7152,1900,90,0,0,1,2019,3,1,1,0,0,0,0.0373684210526315,-850.8288102312597,
2019-01-16,1020,72,9240,1900,90,20,0,2,2019,3,1,1,0,0,0,0.0378947368421052,1286.6711897687392,
2019-01-17,1021,75,7332,1900,90,0,0,3,2019,3,1,1,0,0,0,0.0394736842105263,-552.2033746911901,
2019-01-18,1022,71,7254,1900,90,0,0,4,2019,3,1,1,0,0,0,0.0373684210526315,-571.107555875859,
2019-01-19,1023,58,8166,1900,90,0,0,5,2019,3,1,1,0,0,0,0.0305263157894736,369.8637893283909,
2019-01-20,1024,70,7440,1900,90,0,0,6,2019,3,1,1,0,0,0,0.0368421052631578,124.73670782094176,
2019-01-21,1025,72,8430,1900,90,0,0,0,2019,4,1,1,0,0,0,0.0378947368421052,318.0109110230958,
2019-01-22,1026,72,8196,1900,90,0,0,1,2019,4,1,1,0,0,0,0.0378947368421052,92.88547548302569,
2019-01-23,1027,72,8850,1900,90,0,0,2,2019,4,1,1,0,0,0,0.0378947368421052,1188.9569040544548,
2019-01-24,1028,73,6258,1900,90,0,0,3,2019,4,1,1,0,0,0,0.0384210526315789,-1281.6319461197609,
2019-01-25,1029,71,7284,1900,90,0,0,4,2019,4,1,1,0,0,0,0.0373684210526315,-232.53612730443055,
2019-01-26,1030,69,5760,1900,90,0,0,5,2019,4,1,1,0,0,0,0.0363157894736842,-1626.421924957324,
2019-01-27,1031,70,7512,1900,90,0,0,6,2019,4,1,1,0,0,0,0.0368421052631578,907.3081363923692,
2019-01-28,1032,80,8994,1900,90,0,0,0,2019,5,1,1,0,0,0,0.0421052631578947,1436.5823395945242,
2019-01-29,1033,74,8532,1900,90,0,0,1,2019,5,1,1,0,0,0,0.0389473684210526,843.7426183401687,
2019-01-30,1034,76,6354,1900,90,0,0,2,2019,5,1,1,0,0,0,0.04,-1486.185953088402,
2019-01-31,1035,85,6276,1900,90,0,0,3,2019,5,1,1,0,0,0,0.0447368421052631,-1646.774803262619,
2019-02-01,1036,75,8292,1900,90,0,0,4,2019,5,2,1,0,0,0,0.0394736842105263,227.7495869812841,
2019-02-02,1037,56,7512,1900,90,0,0,5,2019,5,2,1,0,0,0,0.0294736842105263,-470.1362106716091,
2019-02-03,1038,51,9012,1900,90,0,0,6,2019,5,2,1,0,0,0,0.0268421052631578,1077.8795649637989,
2019-02-04,1039,58,10710,1900,90,300,210,0,2019,6,2,1,0,0,1,0.0305263157894736,1296.0109110230958,
2019-02-05,1040,49,9204,1900,90,0,0,1,2019,6,2,1,0,0,1,0.0257894736842105,-187.400238802689,
2019-02-06,1041,57,8994,1900,90,0,0,2,2019,6,2,1,0,0,1,0.03,-215.04309594554616,
2019-02-07,1042,61,9984,1900,90,158,68,3,2019,6,2,1,0,0,1,0.0321052631578947,1113.225196737381,
2019-02-08,1043,54,8226,1900,90,0,0,4,2019,6,2,1,0,0,1,0.0284210526315789,-104.82184159014524,
2019-02-09,1044,49,6924,1900,90,0,0,5,2019,6,2,1,0,0,1,0.0257894736842105,-1129.279067814466,
2019-02-10,1045,51,7566,1900,90,0,0,6,2019,6,2,1,0,0,0,0.0268421052631578,179.59385067808398,
2019-02-11,1046,55,7656,1900,90,0,0,0,2019,7,2,1,0,0,0,0.0289473684210526,-266.56051754833175,
2019-02-12,1047,57,8508,1900,90,0,0,1,2019,7,2,1,0,0,0,0.03,773.4569040544559,
2019-02-13,1048,62,7302,1900,90,0,0,2,2019,7,2,1,0,0,0,0.0326315789473684,-635.9002388026875,
2019-02-14,1049,55,7086,1900,90,0,0,3,2019,7,2,1,0,0,0,0.0289473684210526,-514.489088976903,
2019-02-15,1050,64,7002,1900,90,0,0,4,2019,7,2,1,0,0,0,0.0336842105263157,-510.2504130187159,
2019-02-16,1051,68,9036,1900,90,0,0,5,2019,7,2,1,0,0,0,0.0357894736842105,1826.1495036141052,
2019-02-17,1052,80,6126,1900,90,0,0,6,2019,7,2,1,0,0,0,0.0421052631578947,-611.5490064647729,
2019-02-18,1053,81,7764,1900,90,0,0,0,2019,8,2,1,0,0,0,0.0426315789473684,-265.7033746911886,
2019-02-19,1054,81,7638,1900,90,0,0,1,2019,8,2,1,0,0,0,0.0426315789473684,-709.4002388026872,
2019-02-20,1055,80,6972,1900,90,0,0,2,2019,8,2,1,0,0,0,0.0421052631578947,-1277.9002388026884,
2019-02-21,1056,82,9480,1900,90,78,0,3,2019,8,2,1,0,0,0,0.0431578947368421,1324.9394824516676,
2019-02-22,1057,85,9318,1900,90,49,0,4,2019,8,2,1,0,0,0,0.0447368421052631,1043.7495869812842,
2019-02-23,1058,69,9042,1900,90,0,0,5,2019,8,2,1,0,0,0,0.0363157894736842,813.0066464712478,
2019-02-24,1059,71,6384,1900,90,0,0,6,2019,8,2,1,0,0,0,0.0373684210526315,-1784.1204350362011,
2019-02-25,1060,72,9324,1900,90,37,0,0,2019,9,2,1,0,0,0,0.0378947368421052,594.0109110230958,
2019-02-26,1061,68,8568,1900,90,0,0,1,2019,9,2,1,0,0,0,0.0357894736842105,-333.1145245169734,
2019-02-27,1062,67,9522,1900,90,72,0,2,2019,9,2,1,0,0,0,0.0352631578947368,493.81404691159696,
2019-02-28,1063,57,6762,1900,90,0,0,3,2019,9,2,1,0,0,0,0.03,-2654.7748032626187,
2019-03-01,1064,60,10608,1900,90,282,192,4,2019,9,3,1,1,0,0,0.031578947368421,1211.7495869812842,
2019-03-02,1065,60,10620,1900,90,284,194,5,2019,9,3,1,1,0,0,0.031578947368421,1295.578075042677,
2019-03-03,1066,65,10026,1900,90,171,81,6,2019,9,3,1,1,0,0,0.0342105263157894,1328.1652792495124,
2019-03-04,1067,67,9906,1900,90,149,59,0,2019,10,3,1,1,0,0,0.0352631578947368,-159.41766040547486,
2019-03-05,1068,62,9312,1900,90,25,0,1,2019,10,3,1,1,0,0,0.0326315789473684,-513.1145245169735,
2019-03-06,1069,66,8112,1900,90,0,0,2,2019,10,3,1,1,0,0,0.0347368421052631,-1358.4716673741186,
2019-03-07,1070,59,9684,1900,90,96,6,3,2019,10,3,1,1,0,0,0.0310526315789473,741.2251967373815,
2019-03-08,1071,56,9018,1900,90,0,0,4,2019,10,3,1,1,1,0,0.0294736842105263,394.892444124141,
2019-03-09,1072,51,8826,1900,90,0,0,5,2019,10,3,1,1,0,0,0.0268421052631578,375.8637893283909,
2019-03-10,1073,55,7254,1900,90,0,0,6,2019,10,3,1,1,0,0,0.0289473684210526,-1117.26329217906,
2019-03-11,1074,58,8394,1900,90,0,0,0,2019,11,3,1,1,0,0,0.0305263157894736,-846.8462318340473,
2019-03-12,1075,62,9348,1900,90,32,0,1,2019,11,3,1,1,0,0,0.0326315789473684,273.7426183401697,
2019-03-13,1076,70,10536,1900,90,278,188,2,2019,11,3,1,1,0,0,0.0368421052631578,1405.814046911597,
2019-03-14,1077,74,9120,1900,90,0,0,3,2019,11,3,1,1,0,0,0.0389473684210526,-73.06051754833236,
2019-03-15,1078,66,7944,1900,90,0,0,4,2019,11,3,1,1,0,0,0.0347368421052631,-1033.107555875859,
2019-03-16,1079,55,9906,1900,90,137,47,5,2019,11,3,1,1,0,0,0.0289473684210526,1047.0066464712477,
2019-03-17,1080,66,8616,1900,90,0,0,6,2019,11,3,1,1,0,0,0.0347368421052631,247.3081363923693,
2019-03-18,1081,69,7608,1900,90,0,0,0,2019,12,3,1,1,0,0,0.0363157894736842,-1787.989088976906,
2019-03-19,1082,74,9768,1900,90,128,38,1,2019,12,3,1,1,0,0,0.0389473684210526,271.1711897687404,
2019-03-20,1083,75,10080,1900,90,191,101,2,2019,12,3,1,1,0,0,0.0394736842105263,1041.5283326258832,
2019-03-21,1084,77,9660,1900,90,109,19,3,2019,12,3,1,1,0,0,0.0405263157894736,656.3680538802383,
2019-03-22,1085,71,8742,1900,90,0,0,4,2019,12,3,1,1,0,0,0.0373684210526315,-317.3932701615728,
2019-03-23,1086,68,7386,1900,90,0,0,5,2019,12,3,1,1,0,0,0.0357894736842105,-1529.5647821001817,
2019-03-24,1087,75,9294,1900,90,34,0,6,2019,12,3,1,1,0,0,0.0394736842105263,1179.8795649637989,
2019-03-25,1088,83,8724,1900,90,0,0,0,2019,13,3,1,1,0,0,0.0436842105263157,-388.274803262618,
2019-03-26,1089,78,10008,1900,90,180,90,1,2019,13,3,1,1,0,0,0.0410526315789473,1004.0283326258834,
2019-03-27,1090,85,7446,1900,90,0,0,2,2019,13,3,1,1,0,0,0.0447368421052631,-1455.328810231258,
2019-03-28,1091,88,9996,1900,90,188,98,3,2019,13,3,1,1,0,0,0.0463157894736842,1534.9394824516676,
2019-03-29,1092,91,8076,1900,90,0,0,4,2019,13,3,1,1,0,0,0.0478947368421052,-727.9646987330021,
2019-03-30,1093,83,7356,1900,90,0,0,5,2019,13,3,1,1,0,0,0.0436842105263157,-1400.1362106716092,
2019-03-31,1094,90,7134,1900,90,0,0,6,2019,13,3,1,1,0,0,0.0473684210526315,-1751.549006464772,
2019-04-01,1095,85,11850,1900,90,555,465,0,2019,14,4,2,1,0,0,0.0447368421052631,1976.582339594525,
2019-04-02,1096,81,10920,1900,90,365,275,1,2019,14,4,2,1,0,0,0.0426315789473684,864.3140469115972,
2019-04-03,1097,79,11328,1900,90,445,355,2,2019,14,4,2,1,0,0,0.041578947368421,1007.2426183401694,
2019-04-04,1098,75,10260,1900,90,227,137,3,2019,14,4,2,1,0,0,0.0394736842105263,-57.63194611976171,
2019-04-05,1099,67,9444,1900,90,56,0,4,2019,14,4,2,1,0,0,0.0352631578947368,-475.107555875859,
2019-04-06,1100,57,9900,1900,90,137,47,5,2019,14,4,2,1,0,0,0.03,283.2923607569634,
2019-04-07,1101,67,8034,1900,90,0,0,6,2019,14,4,2,1,0,0,0.0352631578947368,-1058.9775778933445,
2019-04-08,1102,80,9786,1900,90,138,48,0,2019,15,4,2,1,0,0,0.0421052631578947,-82.27480326261798,
2019-04-09,1103,70,10050,1900,90,180,90,1,2019,15,4,2,1,0,0,0.0368421052631578,364.5997611973128,
2019-04-10,1104,68,10638,1900,90,296,206,2,2019,15,4,2,1,0,0,0.0357894736842105,1141.8140469115988,
2019-04-11,1105,68,9036,1900,90,0,0,3,2019,15,4,2,1,0,0,0.0357894736842105,-207.6319461197617,
2019-04-12,1106,71,8256,1900,90,0,0,4,2019,15,4,2,1,0,0,0.0373684210526315,-1021.107555875859,
2019-04-13,1107,65,9264,1900,90,18,0,5,2019,15,4,2,1,0,0,0.0342105263157894,417.0066464712478,
2019-04-14,1108,70,7188,1900,90,0,0,6,2019,15,4,2,1,0,0,0.0368421052631578,-1010.1204350362012,
2019-04-15,1109,71,10746,1900,90,321,231,0,2019,16,4,2,1,0,1,0.0373684210526315,1528.2966253088114,
2019-04-16,1110,71,8286,1900,90,0,0,1,2019,16,4,2,1,0,1,0.0373684210526315,-1069.4002388026872,
2019-04-17,1111,73,9072,1900,90,0,0,2,2019,16,4,2,1,0,1,0.0384210526315789,-291.3288102312599,
2019-04-18,1112,81,9522,1900,90,86,0,3,2019,16,4,2,1,0,1,0.0426315789473684,-52.489088976903005,
2019-04-19,1113,81,9312,1900,90,44,0,4,2019,16,4,2,1,1,1,0.0426315789473684,225.17815840985656,
2019-04-20,1114,77,10008,1900,90,179,89,5,2019,16,4,2,1,0,1,0.0405263157894736,823.2923607569634,
2019-04-21,1115,78,9588,1900,90,96,6,6,2019,16,4,2,1,0,1,0.0410526315789473,597.0224221066574,
2019-04-22,1116,81,8058,1900,90,0,0,0,2019,17,4,2,1,1,1,0.0426315789473684,-1788.8462318340455,
2019-04-23,1117,89,10218,1900,90,233,143,1,2019,17,4,2,1,0,1,0.0468421052631578,495.7426183401679,
2019-04-24,1118,91,10692,1900,90,330,240,2,2019,17,4,2,1,0,1,0.0478947368421052,1259.2426183401676,
2019-04-25,1119,82,8862,1900,90,0,0,3,2019,17,4,2,1,0,1,0.0431578947368421,-114.20337469118924,
2019-04-26,1120,80,8532,1900,90,0,0,4,2019,17,4,2,1,0,1,0.0421052631578947,-502.5361273044315,
2019-04-27,1121,79,8670,1900,90,0,0,5,2019,17,4,2,1,0,0,0.041578947368421,-197.5647821001816,
2019-04-28,1122,80,7314,1900,90,0,0,6,2019,17,4,2,1,0,0,0.0421052631578947,-1100.1204350362011,
2019-04-29,1123,80,9192,1900,90,19,0,0,2019,18,4,2,1,0,0,0.0421052631578947,-278.56051754833175,
2019-04-30,1124,76,10296,1900,90,236,146,1,2019,18,4,2,1,0,0,0.04,380.0283326258853,
2019-05-01,1125,69,10494,1900,90,268,178,2,2019,18,5,2,1,1,0,0.0363157894736842,295.8140469115988,
2019-05-02,1126,70,9606,1900,90,92,2,3,2019,18,5,2,1,0,0,0.0368421052631578,-850.4890889769048,
2019-05-03,1127,74,11742,1900,90,523,433,4,2019,18,5,2,1,0,0,0.0389473684210526,1207.4638726955704,
2019-05-04,1128,66,11334,1900,90,433,343,5,2019,18,5,2,1,0,0,0.0347368421052631,885.0066464712478,
2019-05-05,1129,75,10044,1900,90,184,94,6,2019,18,5,2,1,0,0,0.0394736842105263,38.16527924951424,
2019-05-06,1130,67,10464,1900,90,260,170,0,2019,19,5,2,1,0,0,0.0352631578947368,-497.9890889769042,
2019-05-07,1131,78,10944,1900,90,367,277,1,2019,19,5,2,1,0,0,0.0410526315789473,152.88547548302478,
2019-05-08,1132,80,10368,1900,90,254,164,2,2019,19,5,2,1,0,0,0.0421052631578947,86.67118976874008,
2019-05-09,1133,76,9648,1900,90,106,16,3,2019,19,5,2,1,0,0,0.04,-215.34623183404432,
